year,exporter_code,importer_code,product_code,value_thousands_usd,quantity,exporter,importer,product,value_million_usd
1998,804,428,110812,2.578,4.125,Ukraine,Latvia,Maize,0.002578
1998,804,440,100510,329.149,856.646,Ukraine,Lithuania,Maize,0.329149
1998,804,440,100590,2821.867,29904.175,Ukraine,Lithuania,Maize,2.821867
1998,804,440,110311,16.378,40.0,Ukraine,Lithuania,Wheat,0.016378
1998,804,458,100190,2412.153,31746.643,Ukraine,Malaysia,Wheat,2.412153
1998,804,484,100190,1739.689,24511.488,Ukraine,Mexico,Wheat,1.739689
1998,804,496,110100,2.55,10.0,Ukraine,Mongolia,Wheat,0.0025499999999999997
1998,804,498,100110,25.554,246.3,Ukraine,Rep. of Moldova,Wheat,0.025553999999999997
1998,804,498,100190,5.248,24.984,Ukraine,Rep. of Moldova,Wheat,0.005248
1998,804,498,110100,16.61,60.511,Ukraine,Rep. of Moldova,Wheat,0.01661
1998,804,498,110313,17.289,45.0,Ukraine,Rep. of Moldova,Maize,0.017289000000000002
1998,804,498,110812,23.77,71.0,Ukraine,Rep. of Moldova,Maize,0.02377
1998,804,504,100110,1307.659,16738.199,Ukraine,Morocco,Wheat,1.3076590000000001
1998,804,504,100190,1956.701,11977.017,Ukraine,Morocco,Wheat,1.956701
1998,804,528,100190,58.059,888.375,Ukraine,Netherlands,Wheat,0.058059
1998,804,528,100590,114.77,1594.062,Ukraine,Netherlands,Maize,0.11477
1998,804,586,100190,3428.629,51250.0,Ukraine,Pakistan,Wheat,3.428629
1998,804,608,100190,1268.02,16466.573,Ukraine,Philippines,Wheat,1.26802
1998,804,616,100110,613.6,7831.89,Ukraine,Poland,Wheat,0.6136
1998,804,616,100190,4849.7,59600.282,Ukraine,Poland,Wheat,4.8496999999999995
1998,804,616,100590,2629.085,33485.391,Ukraine,Poland,Maize,2.629085
1998,804,616,110100,1.989,8.312,Ukraine,Poland,Wheat,0.0019890000000000003
1998,804,616,110311,16.509,60.0,Ukraine,Poland,Wheat,0.016509
1998,804,620,100590,1343.236,10999.413,Ukraine,Portugal,Maize,1.343236
1998,804,642,100190,538.31,4893.699,Ukraine,Romania,Wheat,0.53831
1998,804,643,100110,179.139,1433.0,Ukraine,Russian Federation,Wheat,0.17913900000000002
1998,804,643,100190,84.926,805.948,Ukraine,Russian Federation,Wheat,0.084926
1998,804,643,100510,137.497,312.217,Ukraine,Russian Federation,Maize,0.137497
1998,804,643,100590,451.968,4290.92,Ukraine,Russian Federation,Maize,0.45196800000000004
1998,804,643,110100,3741.235,6796.781,Ukraine,Russian Federation,Wheat,3.741235
1998,804,643,110220,141.297,561.865,Ukraine,Russian Federation,Maize,0.141297
1998,804,643,110311,329.647,1104.034,Ukraine,Russian Federation,Wheat,0.32964699999999997
1998,804,643,110313,43.431,160.43,Ukraine,Russian Federation,Maize,0.043431
1998,804,643,110812,1552.494,5383.204,Ukraine,Russian Federation,Maize,1.5524939999999998
1998,804,699,100190,10039.853,33816.622,Ukraine,India,Wheat,10.039852999999999
1998,804,703,100190,14.659,176.5,Ukraine,Slovakia,Wheat,0.014659
1998,804,724,100190,681.364,5921.398,Ukraine,Spain,Wheat,0.6813640000000001
1998,804,724,100590,1158.092,13547.813,Ukraine,Spain,Maize,1.1580920000000001
1998,804,757,100110,1182.03,16500.0,Ukraine,Switzerland,Wheat,1.18203
1998,804,757,100190,7861.08,112754.064,Ukraine,Switzerland,Wheat,7.86108
1998,804,762,100190,31.99,209.5,Ukraine,Tajikistan,Wheat,0.03199
1998,804,762,110100,82.039,399.312,Ukraine,Tajikistan,Wheat,0.082039
1998,804,762,110311,1.0,2.0,Ukraine,Tajikistan,Wheat,0.001
1998,804,788,100190,4548.137,56377.031,Ukraine,Tunisia,Wheat,4.548137
1998,804,788,100590,2762.97,11320.857,Ukraine,Tunisia,Maize,2.7629699999999997
1998,804,792,100110,324.0,3600.0,Ukraine,TÃ¼rkiye,Wheat,0.324
1998,804,792,100190,4165.555,42905.843,Ukraine,TÃ¼rkiye,Wheat,4.165555
1998,804,792,100590,4634.276,51464.657,Ukraine,TÃ¼rkiye,Maize,4.634276
1998,804,795,100190,2430.51,13109.71,Ukraine,Turkmenistan,Wheat,2.4305100000000004
1998,804,795,100590,189.66,928.875,Ukraine,Turkmenistan,Maize,0.18966
1998,804,795,110100,10931.69,30811.394,Ukraine,Turkmenistan,Wheat,10.93169
1998,804,818,100590,1552.74,15439.887,Ukraine,Egypt,Maize,1.55274
1998,804,818,110100,380.179,2000.187,Ukraine,Egypt,Wheat,0.380179
1998,804,826,100110,1513.53,16255.304,Ukraine,United Kingdom,Wheat,1.51353
1998,804,826,100190,24884.34,339996.736,Ukraine,United Kingdom,Wheat,24.88434
1998,804,826,100590,192.55,2406.937,Ukraine,United Kingdom,Maize,0.19255
1998,804,842,100190,1731.53,27927.398,Ukraine,USA,Wheat,1.73153
1998,804,842,110311,6.05,16.488,Ukraine,USA,Wheat,0.00605
1998,804,842,110313,35.009,74.968,Ukraine,USA,Maize,0.035009
1998,804,842,110321,4.011,11.562,Ukraine,USA,Wheat,0.004011
1998,804,860,110100,739.889,3417.687,Ukraine,Uzbekistan,Wheat,0.739889
1998,804,860,110812,154.289,409.25,Ukraine,Uzbekistan,Maize,0.15428899999999998
1999,804,8,100110,548.689,3000.0,Ukraine,Albania,Wheat,0.548689
1999,804,8,100190,381.239,4379.328,Ukraine,Albania,Wheat,0.381239
1999,804,8,100590,172.738,909.062,Ukraine,Albania,Maize,0.172738
1999,804,12,100190,171.278,2288.187,Ukraine,Algeria,Wheat,0.17127799999999999
1999,804,12,100590,1912.848,25498.716,Ukraine,Algeria,Maize,1.9128479999999999
1999,804,31,100110,187.083,1289.812,Ukraine,Azerbaijan,Wheat,0.187083
1999,804,31,100190,1570.659,17549.581,Ukraine,Azerbaijan,Wheat,1.570659
1999,804,31,100590,13.1,187.199,Ukraine,Azerbaijan,Maize,0.013099999999999999
1999,804,31,110100,810.886,4830.152,Ukraine,Azerbaijan,Wheat,0.810886
1999,804,31,110311,129.539,700.192,Ukraine,Azerbaijan,Wheat,0.129539
1999,804,31,110812,51.793,202.197,Ukraine,Azerbaijan,Maize,0.051793
1999,804,40,100110,251.24,2832.875,Ukraine,Austria,Wheat,0.25124
1999,804,40,100190,4715.22,58616.656,Ukraine,Austria,Wheat,4.71522
1999,804,44,100190,1442.8,16974.07,Ukraine,Bahamas,Wheat,1.4427999999999999
1999,804,50,100190,3481.739,39697.32,Ukraine,Bangladesh,Wheat,3.481739
1999,804,51,100110,217.649,625.418,Ukraine,Armenia,Wheat,0.217649
1999,804,51,100190,3465.575,48065.675,Ukraine,Armenia,Wheat,3.465575
1999,804,51,100590,132.821,450.98,Ukraine,Armenia,Maize,0.132821
1999,804,56,100190,1075.03,13056.05,Ukraine,Belgium,Wheat,1.07503
1999,804,60,100110,2229.219,25588.448,Ukraine,Bermuda,Wheat,2.229219
1999,804,60,100190,18817.71,221570.064,Ukraine,Bermuda,Wheat,18.817709999999998
1999,804,92,100190,4314.729,52358.196,Ukraine,Br. Virgin Isds,Wheat,4.314729000000001
1999,804,100,100190,2.122,20.0,Ukraine,Bulgaria,Wheat,0.0021219999999999998
1999,804,100,100590,49.539,786.5,Ukraine,Bulgaria,Maize,0.049539
1999,804,100,110100,4.244,20.0,Ukraine,Bulgaria,Wheat,0.0042439999999999995
1999,804,112,100110,3857.396,48114.735,Ukraine,Belarus,Wheat,3.857396
1999,804,112,100190,53856.809,622339.617,Ukraine,Belarus,Wheat,53.856809
1999,804,112,100510,119.742,706.638,Ukraine,Belarus,Maize,0.119742
1999,804,112,100590,4532.446,53567.928,Ukraine,Belarus,Maize,4.532446
1999,804,112,110100,2535.673,11119.332,Ukraine,Belarus,Wheat,2.5356729999999996
1999,804,112,110220,31.184,256.797,Ukraine,Belarus,Maize,0.031184
1999,804,112,110311,448.607,1701.397,Ukraine,Belarus,Wheat,0.44860700000000003
1999,804,112,110313,51.096,212.016,Ukraine,Belarus,Maize,0.051095999999999996
1999,804,112,110321,43.0,200.98,Ukraine,Belarus,Wheat,0.043
1999,804,112,110812,551.881,2018.247,Ukraine,Belarus,Maize,0.551881
1999,804,132,100190,602.897,4936.931,Ukraine,Cabo Verde,Wheat,0.602897
1999,804,136,100190,33.699,374.5,Ukraine,Cayman Isds,Wheat,0.033699
1999,804,192,100110,608.51,7897.21,Ukraine,Cuba,Wheat,0.60851
1999,804,192,100190,1580.553,12545.039,Ukraine,Cuba,Wheat,1.580553
1999,804,196,100110,185.139,2339.375,Ukraine,Cyprus,Wheat,0.185139
1999,804,196,100190,1138.06,13921.898,Ukraine,Cyprus,Wheat,1.1380599999999998
1999,804,203,110313,15.399,43.5,Ukraine,Czechia,Maize,0.015399
1999,804,231,110100,48.805,200.0,Ukraine,Ethiopia,Wheat,0.048805
1999,804,233,100110,65.229,666.423,Ukraine,Estonia,Wheat,0.065229
1999,804,233,100190,716.243,10054.689,Ukraine,Estonia,Wheat,0.7162430000000001
1999,804,233,100510,16.266,178.699,Ukraine,Estonia,Maize,0.016266
1999,804,233,100590,13.26,184.511,Ukraine,Estonia,Maize,0.01326
1999,804,233,110100,74.446,447.375,Ukraine,Estonia,Wheat,0.074446
1999,804,233,110311,76.266,368.004,Ukraine,Estonia,Wheat,0.076266
1999,804,233,110313,1.503,12.0,Ukraine,Estonia,Maize,0.001503
1999,804,233,110321,15.613,20.335,Ukraine,Estonia,Wheat,0.015613
1999,804,251,100110,329.969,4347.449,Ukraine,France,Wheat,0.329969
1999,804,251,100190,4788.929,57180.376,Ukraine,France,Wheat,4.788929
1999,804,268,100110,2530.117,4515.024,Ukraine,Georgia,Wheat,2.530117
1999,804,268,100190,4028.655,115597.78,Ukraine,Georgia,Wheat,4.0286550000000005
1999,804,268,100510,3.409,20.0,Ukraine,Georgia,Maize,0.0034089999999999997
1999,804,268,110100,469.843,2745.719,Ukraine,Georgia,Wheat,0.469843
1999,804,268,110311,4.959,54.281,Ukraine,Georgia,Wheat,0.004959
1999,804,276,100190,2778.61,36168.676,Ukraine,Germany,Wheat,2.77861
1999,804,276,100590,4.379,59.148,Ukraine,Germany,Maize,0.004378999999999999
1999,804,276,110311,13.25,52.665,Ukraine,Germany,Wheat,0.01325
1999,804,276,110313,7.709,22.07,Ukraine,Germany,Maize,0.007709
1999,804,300,110311,1.249,3.998,Ukraine,Greece,Wheat,0.0012490000000000001
1999,804,348,100110,365.959,4707.449,Ukraine,Hungary,Wheat,0.365959
1999,804,348,100190,27010.1,323610.816,Ukraine,Hungary,Wheat,27.010099999999998
1999,804,368,100110,16.96,199.5,Ukraine,Iraq,Wheat,0.01696
1999,804,368,100190,11750.729,135837.184,Ukraine,Iraq,Wheat,11.750729
1999,804,376,100110,3298.939,41440.592,Ukraine,Israel,Wheat,3.298939
1999,804,376,100190,38064.027,455566.833,Ukraine,Israel,Wheat,38.064027
1999,804,376,100510,1319.919,17897.604,Ukraine,Israel,Maize,1.319919
1999,804,376,100590,5499.137,71086.688,Ukraine,Israel,Maize,5.499136999999999
1999,804,376,110313,11.33,26.898,Ukraine,Israel,Maize,0.01133
1999,804,380,100110,20.149,279.875,Ukraine,Italy,Wheat,0.020149
1999,804,380,100190,3624.927,24838.307,Ukraine,Italy,Wheat,3.624927
1999,804,392,100590,83.264,800.0,Ukraine,Japan,Maize,0.08326399999999999
1999,804,398,100510,23.57,35.0,Ukraine,Kazakhstan,Maize,0.02357
1999,804,398,110812,20.99,71.0,Ukraine,Kazakhstan,Maize,0.020989999999999998
1999,804,400,100110,55.784,300.0,Ukraine,Jordan,Wheat,0.055784
1999,804,400,100190,1424.33,15103.55,Ukraine,Jordan,Wheat,1.4243299999999999
1999,804,400,100590,26.868,152.0,Ukraine,Jordan,Maize,0.026868
1999,804,408,100190,291.939,2985.0,Ukraine,Dem. People's Rep. of Korea,Wheat,0.291939
1999,804,410,100110,1623.77,20009.41,Ukraine,Rep. of Korea,Wheat,1.62377
1999,804,410,100190,95189.67,351839.731,Ukraine,Rep. of Korea,Wheat,95.18966999999999
1999,804,410,100590,1647.583,14281.3,Ukraine,Rep. of Korea,Maize,1.647583
1999,804,422,100110,7220.792,60560.376,Ukraine,Lebanon,Wheat,7.220792
1999,804,422,100190,3244.698,50730.408,Ukraine,Lebanon,Wheat,3.244698
1999,804,422,100590,1867.1,23159.546,Ukraine,Lebanon,Maize,1.8671
1999,804,422,110812,28.876,135.214,Ukraine,Lebanon,Maize,0.028876000000000002
1999,804,428,100110,109.929,1157.187,Ukraine,Latvia,Wheat,0.109929
1999,804,428,100190,2362.34,27730.432,Ukraine,Latvia,Wheat,2.36234
1999,804,428,100510,9.778,10.0,Ukraine,Latvia,Maize,0.009778
1999,804,428,100590,450.796,4437.837,Ukraine,Latvia,Maize,0.450796
1999,804,440,100110,74.352,706.937,Ukraine,Lithuania,Wheat,0.074352
1999,804,440,100190,5.002,68.978,Ukraine,Lithuania,Wheat,0.0050019999999999995
1999,804,440,100510,40.313,53.551,Ukraine,Lithuania,Maize,0.040313
1999,804,440,100590,659.396,7029.634,Ukraine,Lithuania,Maize,0.659396
1999,804,440,110313,0.849,5.687,Ukraine,Lithuania,Maize,0.0008489999999999999
1999,804,440,110812,4.174,19.949,Ukraine,Lithuania,Maize,0.004174000000000001
1999,804,442,100110,324.159,3813.562,Ukraine,Luxembourg,Wheat,0.324159
1999,804,442,100190,1921.229,22602.71,Ukraine,Luxembourg,Wheat,1.921229
1999,804,458,100190,1242.002,13680.0,Ukraine,Malaysia,Wheat,1.242002
1999,804,470,100590,502.111,4450.715,Ukraine,Malta,Maize,0.502111
1999,804,498,100110,37.425,353.167,Ukraine,Rep. of Moldova,Wheat,0.037425
1999,804,498,100190,9.389,104.066,Ukraine,Rep. of Moldova,Wheat,0.009389
1999,804,498,110100,7.11,40.589,Ukraine,Rep. of Moldova,Wheat,0.00711
1999,804,498,110812,32.307,114.246,Ukraine,Rep. of Moldova,Maize,0.032307
1999,804,504,100110,790.659,9626.359,Ukraine,Morocco,Wheat,0.790659
1999,804,504,100190,16762.782,172600.158,Ukraine,Morocco,Wheat,16.762781999999998
1999,804,504,100590,480.855,3795.375,Ukraine,Morocco,Maize,0.48085500000000003
1999,804,528,100110,1247.139,14127.203,Ukraine,Netherlands,Wheat,1.247139
1999,804,528,100190,1559.072,16993.235,Ukraine,Netherlands,Wheat,1.5590719999999998
1999,804,528,100590,128.143,1350.644,Ukraine,Netherlands,Maize,0.128143
1999,804,566,100190,381.76,2333.0,Ukraine,Nigeria,Wheat,0.38176
1999,804,608,100110,139.88,1685.375,Ukraine,Philippines,Wheat,0.13988
1999,804,608,100190,3406.778,43156.841,Ukraine,Philippines,Wheat,3.4067779999999996
1999,804,616,100190,30.74,395.75,Ukraine,Poland,Wheat,0.03074
1999,804,616,100590,886.894,12514.231,Ukraine,Poland,Maize,0.886894
1999,804,620,100590,3293.622,35273.449,Ukraine,Portugal,Maize,3.293622
1999,804,643,100110,606.341,6769.136,Ukraine,Russian Federation,Wheat,0.606341
1999,804,643,100190,7427.734,81645.424,Ukraine,Russian Federation,Wheat,7.427734
1999,804,643,100510,410.981,1094.972,Ukraine,Russian Federation,Maize,0.410981
1999,804,643,100590,1669.504,20084.951,Ukraine,Russian Federation,Maize,1.6695039999999999
1999,804,643,110100,3133.689,17139.049,Ukraine,Russian Federation,Wheat,3.133689
1999,804,643,110220,132.723,1271.0,Ukraine,Russian Federation,Maize,0.132723
1999,804,643,110311,255.926,1500.58,Ukraine,Russian Federation,Wheat,0.255926
1999,804,643,110313,112.929,680.216,Ukraine,Russian Federation,Maize,0.112929
1999,804,643,110321,6.139,36.398,Ukraine,Russian Federation,Wheat,0.006139
1999,804,643,110812,1935.578,7748.865,Ukraine,Russian Federation,Maize,1.935578
1999,804,699,100110,386.31,4219.91,Ukraine,India,Wheat,0.38631
1999,804,699,100190,21901.695,112472.059,Ukraine,India,Wheat,21.901695
1999,804,704,100190,680.01,8000.0,Ukraine,Viet Nam,Wheat,0.68001
1999,804,736,100110,56.126,422.0,Ukraine,Sudan (...2011),Wheat,0.056125999999999995
1999,804,736,110100,962.342,7484.199,Ukraine,Sudan (...2011),Wheat,0.962342
1999,804,757,100110,1005.55,12659.863,Ukraine,Switzerland,Wheat,1.00555
1999,804,757,100190,11858.5,144104.0,Ukraine,Switzerland,Wheat,11.8585
1999,804,760,100190,7336.57,85013.184,Ukraine,Syria,Wheat,7.33657
1999,804,760,100590,376.439,5032.371,Ukraine,Syria,Maize,0.376439
1999,804,762,110100,20.91,129.351,Ukraine,Tajikistan,Wheat,0.02091
1999,804,784,100110,9.35,110.0,Ukraine,United Arab Emirates,Wheat,0.009349999999999999
1999,804,784,100190,3566.239,42960.0,Ukraine,United Arab Emirates,Wheat,3.566239
1999,804,788,100110,435.29,4823.199,Ukraine,Tunisia,Wheat,0.43529
1999,804,788,100190,4205.343,44129.479,Ukraine,Tunisia,Wheat,4.205343
1999,804,788,100590,364.508,4543.713,Ukraine,Tunisia,Maize,0.364508
1999,804,792,100110,1610.909,19248.448,Ukraine,TÃ¼rkiye,Wheat,1.6109090000000001
1999,804,792,100190,37265.794,398952.578,Ukraine,TÃ¼rkiye,Wheat,37.265794
1999,804,792,100590,1031.504,12433.369,Ukraine,TÃ¼rkiye,Maize,1.031504
1999,804,795,100190,850.434,,Ukraine,Turkmenistan,Wheat,0.850434
1999,804,795,100590,1.286,0.996,Ukraine,Turkmenistan,Maize,0.001286
1999,804,795,110100,2179.19,7033.601,Ukraine,Turkmenistan,Wheat,2.17919
1999,804,795,110311,61.081,128.0,Ukraine,Turkmenistan,Wheat,0.061081
1999,804,795,110321,67.761,,Ukraine,Turkmenistan,Wheat,0.067761
1999,804,818,100110,1273.493,10091.3,Ukraine,Egypt,Wheat,1.273493
1999,804,818,100190,3211.34,37210.128,Ukraine,Egypt,Wheat,3.2113400000000003
1999,804,818,100590,192.499,2644.312,Ukraine,Egypt,Maize,0.192499
1999,804,818,110100,506.295,3002.0,Ukraine,Egypt,Wheat,0.506295
1999,804,826,100110,675.61,8955.355,Ukraine,United Kingdom,Wheat,0.67561
1999,804,826,100190,20994.57,265064.128,Ukraine,United Kingdom,Wheat,20.99457
1999,804,842,100110,563.31,6871.199,Ukraine,USA,Wheat,0.56331
1999,804,842,100190,4861.97,61071.008,Ukraine,USA,Wheat,4.86197
1999,804,842,110313,17.91,41.5,Ukraine,USA,Maize,0.01791
1999,804,860,110100,26.27,194.5,Ukraine,Uzbekistan,Wheat,0.026269999999999998
2000,804,8,100190,445.85,4587.943,Ukraine,Albania,Wheat,0.44585
2000,804,8,100510,2.22,3.0,Ukraine,Albania,Maize,0.00222
2000,804,31,100190,787.6,6073.796,Ukraine,Azerbaijan,Wheat,0.7876000000000001
2000,804,31,110100,0.1,0.3,Ukraine,Azerbaijan,Wheat,0.0001
2000,804,31,110812,74.007,255.0,Ukraine,Azerbaijan,Maize,0.074007
2000,804,40,100110,43.73,512.3,Ukraine,Austria,Wheat,0.04373
2000,804,40,100190,293.36,3317.8,Ukraine,Austria,Wheat,0.29336
2000,804,44,100590,5.4,60.0,Ukraine,Bahamas,Maize,0.0054
2000,804,50,100110,2472.92,18376.0,Ukraine,Bangladesh,Wheat,2.4729200000000002
2000,804,51,100110,171.499,1727.403,Ukraine,Armenia,Wheat,0.17149899999999998
2000,804,51,100190,1064.548,15859.912,Ukraine,Armenia,Wheat,1.064548
2000,804,51,100590,162.47,1624.66,Ukraine,Armenia,Maize,0.16247
2000,804,56,100190,87.24,968.0,Ukraine,Belgium,Wheat,0.08724
2000,804,60,100190,71.17,849.2,Ukraine,Bermuda,Wheat,0.07117
2000,804,92,100190,231.45,2548.271,Ukraine,Br. Virgin Isds,Wheat,0.23145
2000,804,112,100110,112.126,512.542,Ukraine,Belarus,Wheat,0.112126
2000,804,112,100190,8747.8,41941.06,Ukraine,Belarus,Wheat,8.7478
2000,804,112,100510,537.147,2314.852,Ukraine,Belarus,Maize,0.537147
2000,804,112,100590,12268.303,130691.342,Ukraine,Belarus,Maize,12.268303
2000,804,112,110100,138.851,335.463,Ukraine,Belarus,Wheat,0.138851
2000,804,112,110220,4.036,20.0,Ukraine,Belarus,Maize,0.004036
2000,804,112,110311,33.565,132.248,Ukraine,Belarus,Wheat,0.033565
2000,804,112,110313,11.862,59.87,Ukraine,Belarus,Maize,0.011862
2000,804,112,110812,1002.143,3745.25,Ukraine,Belarus,Maize,1.002143
2000,804,116,110100,0.23,0.395,Ukraine,Cambodia,Wheat,0.00023
2000,804,192,110100,0.05,0.1,Ukraine,Cuba,Wheat,5e-05
2000,804,196,100190,65.12,738.772,Ukraine,Cyprus,Wheat,0.06512000000000001
2000,804,196,100590,280.31,2950.65,Ukraine,Cyprus,Maize,0.28031
2000,804,196,110311,0.02,0.06,Ukraine,Cyprus,Wheat,2e-05
2000,804,203,100190,35.2,370.55,Ukraine,Czechia,Wheat,0.0352
2000,804,203,110313,25.97,49.0,Ukraine,Czechia,Maize,0.02597
2000,804,233,100110,37.935,377.8,Ukraine,Estonia,Wheat,0.037935
2000,804,233,100190,12.38,37.298,Ukraine,Estonia,Wheat,0.01238
2000,804,233,100590,15.249,189.515,Ukraine,Estonia,Maize,0.015249
2000,804,233,110311,10.974,49.829,Ukraine,Estonia,Wheat,0.010974
2000,804,233,110321,10.757,29.05,Ukraine,Estonia,Wheat,0.010757
2000,804,251,100190,1113.98,12132.404,Ukraine,France,Wheat,1.11398
2000,804,268,100110,624.064,4875.5,Ukraine,Georgia,Wheat,0.624064
2000,804,268,100190,4144.659,18474.905,Ukraine,Georgia,Wheat,4.144659
2000,804,268,110100,70.954,297.968,Ukraine,Georgia,Wheat,0.07095399999999999
2000,804,276,110311,15.179,36.159,Ukraine,Germany,Wheat,0.015179
2000,804,276,110313,8.09,19.455,Ukraine,Germany,Maize,0.00809
2000,804,348,100190,170.67,2184.426,Ukraine,Hungary,Wheat,0.17067
2000,804,364,100110,6802.882,51961.49,Ukraine,Iran,Wheat,6.802881999999999
2000,804,372,100190,39.12,434.65,Ukraine,Ireland,Wheat,0.039119999999999995
2000,804,376,100190,4107.472,37477.184,Ukraine,Israel,Wheat,4.107472
2000,804,376,100590,50.683,532.198,Ukraine,Israel,Maize,0.050683
2000,804,376,110311,3.11,10.984,Ukraine,Israel,Wheat,0.00311
2000,804,376,110313,1.59,3.0,Ukraine,Israel,Maize,0.00159
2000,804,410,100190,11629.151,109857.755,Ukraine,Rep. of Korea,Wheat,11.629151
2000,804,422,100110,160.676,1310.688,Ukraine,Lebanon,Wheat,0.16067599999999999
2000,804,422,110812,76.48,212.159,Ukraine,Lebanon,Maize,0.07648
2000,804,428,100190,17.0,188.85,Ukraine,Latvia,Wheat,0.017
2000,804,428,100510,7.656,15.0,Ukraine,Latvia,Maize,0.007656
2000,804,428,100590,65.509,1079.251,Ukraine,Latvia,Maize,0.065509
2000,804,428,110311,2.94,10.0,Ukraine,Latvia,Wheat,0.00294
2000,804,430,110100,0.06,0.1,Ukraine,Liberia,Wheat,5.9999999999999995e-05
2000,804,440,100590,78.971,1918.194,Ukraine,Lithuania,Maize,0.078971
2000,804,440,110100,17.97,111.132,Ukraine,Lithuania,Wheat,0.01797
2000,804,440,110311,0.01,0.03,Ukraine,Lithuania,Wheat,1e-05
2000,804,440,110313,1.156,5.7,Ukraine,Lithuania,Maize,0.001156
2000,804,470,110100,0.23,0.45,Ukraine,Malta,Wheat,0.00023
2000,804,470,110311,0.01,0.045,Ukraine,Malta,Wheat,1e-05
2000,804,498,100190,88.848,1439.365,Ukraine,Rep. of Moldova,Wheat,0.088848
2000,804,498,110100,2.672,10.0,Ukraine,Rep. of Moldova,Wheat,0.0026720000000000003
2000,804,498,110220,0.73,3.5,Ukraine,Rep. of Moldova,Maize,0.00073
2000,804,498,110311,3.61,8.45,Ukraine,Rep. of Moldova,Wheat,0.00361
2000,804,498,110313,1.834,9.922,Ukraine,Rep. of Moldova,Maize,0.0018340000000000001
2000,804,498,110812,52.49,164.0,Ukraine,Rep. of Moldova,Maize,0.05249
2000,804,528,100110,516.34,4586.848,Ukraine,Netherlands,Wheat,0.51634
2000,804,528,100190,2538.413,22056.285,Ukraine,Netherlands,Wheat,2.538413
2000,804,528,100590,139.108,1752.798,Ukraine,Netherlands,Maize,0.139108
2000,804,591,110100,0.21,0.55,Ukraine,Panama,Wheat,0.00020999999999999998
2000,804,591,110311,0.06,0.2,Ukraine,Panama,Wheat,5.9999999999999995e-05
2000,804,608,110100,0.01,0.03,Ukraine,Philippines,Wheat,1e-05
2000,804,616,100590,12.0,40.0,Ukraine,Poland,Maize,0.012
2000,804,642,100110,194.212,1459.357,Ukraine,Romania,Wheat,0.194212
2000,804,642,100590,364.07,3757.811,Ukraine,Romania,Maize,0.36407
2000,804,643,100190,39.793,251.443,Ukraine,Russian Federation,Wheat,0.039793
2000,804,643,100510,607.266,1401.826,Ukraine,Russian Federation,Maize,0.607266
